CustomerID,Description,Merchant,Frequency,Occurrences,First_Date,Last_Date,Avg_Amount,Std_Amount,Median_Gap_Days,Failed_Count
CUST100076,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-06,2024-06-06,119.46,2.64,31.0,1
CUST100077,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-16,2024-06-16,852.63,16.16,31.0,3
CUST100077,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-15,2024-06-30,48.81,1.09,7.0,3
CUST100077,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-17,2024-06-17,188.7,4.11,31.0,0
CUST100078,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-25,2024-06-25,74.1,1.58,31.0,0
CUST100079,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-05,2024-06-05,851.53,18.76,31.0,2
CUST100079,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,16,2023-01-04,2024-06-04,119.0,3.18,31.0,2
CUST100079,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-10,2024-06-10,188.41,4.25,31.0,4
CUST100080,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-06,2024-06-06,1681.74,38.75,31.0,1
CUST100080,COURSERA PLUS MONTHLY,Coursera,Monthly,17,2023-01-18,2024-06-18,3981.08,89.95,31.0,2
CUST100080,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-03,2024-06-03,902.77,19.67,31.0,2
CUST100080,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-07,2024-06-07,99.5,2.0,31.0,3
CUST100081,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-02,2024-06-02,2654.7,64.1,31.0,0
CUST100081,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-07,2024-06-07,98.58,2.24,31.0,0
CUST100082,COURSERA PLUS MONTHLY,Coursera,Monthly,17,2023-01-18,2024-06-18,4049.49,81.04,31.0,2
CUST100082,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-06,2024-05-06,129.79,2.81,31.0,1
CUST100082,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-13,2024-06-13,1505.73,26.52,31.0,1
CUST100082,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-01,2024-06-01,2643.46,43.12,31.0,0
CUST100083,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-04,2024-06-04,1678.64,42.98,31.0,2
CUST100084,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-13,2024-06-13,646.07,12.12,31.0,2
CUST100085,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-23,2024-06-23,75.12,1.69,31.0,0
CUST100085,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-21,2024-06-21,893.65,17.27,31.0,2
CUST100085,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,79,2023-01-01,2024-06-30,49.1,1.13,7.0,7
CUST100086,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-05,2024-06-05,897.37,17.23,31.0,0
CUST100086,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-02,2024-06-02,852.46,20.36,31.0,0
CUST100086,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-25,2024-06-26,248.33,5.52,7.0,5
CUST100086,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,17,2023-01-17,2024-05-17,993.03,24.51,31.0,2
CUST100087,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-23,2024-06-23,848.59,18.78,31.0,2
CUST100087,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-06,2024-06-06,129.86,2.6,31.0,4
CUST100087,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-04,2024-06-04,996.47,22.36,31.0,2
CUST100088,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-23,2024-06-23,4034.45,90.2,31.0,0
CUST100088,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-24,2024-06-24,130.51,2.28,31.0,1
CUST100088,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-09,2024-06-09,995.6,22.47,31.0,1
CUST100088,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-07,2024-06-07,119.79,2.81,31.0,1
CUST100089,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-06,2024-06-28,248.32,5.78,7.0,8
CUST100089,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-08,2024-06-08,189.09,4.38,31.0,1
CUST100089,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-28,2024-06-28,98.7,2.56,31.0,3
CUST100090,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-02,2024-06-02,1503.43,31.1,31.0,0
CUST100090,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-09,2024-06-09,2644.37,60.1,31.0,1
CUST100090,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-21,2024-06-21,649.69,14.39,31.0,1
CUST100091,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-28,2024-06-28,1664.5,27.87,31.0,1
CUST100091,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-15,2024-06-15,298.96,7.14,31.0,1
CUST100091,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-02,2024-06-02,852.23,18.81,31.0,1
CUST100091,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,74,2023-01-27,2024-06-28,248.71,5.86,7.0,5
CUST100092,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-04,2024-06-26,249.78,5.57,7.0,3
CUST100093,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-25,2024-06-26,48.87,1.07,7.0,9
CUST100094,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,17,2023-01-10,2024-06-10,299.39,6.63,31.0,1
CUST100094,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-06,2024-06-06,1501.64,33.24,31.0,0
CUST100094,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-18,2024-06-18,180.28,3.53,31.0,0
CUST100095,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-06,2024-06-06,1671.59,35.53,31.0,0
CUST100095,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-21,2024-06-21,130.17,2.79,31.0,0
CUST100095,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-28,2024-06-29,248.77,5.58,7.0,4
CUST100095,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-17,2024-06-17,187.62,4.13,31.0,0
CUST100096,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-19,2024-06-19,130.44,2.94,31.0,1
CUST100096,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,17,2023-01-23,2024-06-23,1491.57,38.25,31.0,1
CUST100096,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-16,2024-06-16,187.38,4.3,31.0,1
CUST100097,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-05,2024-06-05,991.9,26.27,31.0,1
CUST100098,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-02,2024-06-24,249.4,5.97,7.0,7
CUST100098,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,17,2023-01-18,2024-06-18,118.97,2.32,31.0,2
CUST100099,DROPBOX PLUS PLAN,Dropbox,Monthly,17,2023-01-10,2024-06-10,903.62,20.15,31.0,2
CUST100099,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-22,2024-06-22,649.91,15.47,31.0,3
CUST100099,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-13,2024-06-13,99.26,2.32,31.0,2
CUST100100,ADOBE CREATIVE CLOUD,Adobe,Monthly,17,2023-01-04,2024-06-04,1661.53,41.91,31.0,2
CUST100100,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-26,2024-06-26,99.43,2.45,31.0,1
CUST100101,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-11,2024-06-11,901.54,15.68,31.0,0
CUST100101,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-15,2024-06-15,129.82,3.05,31.0,2
CUST100101,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-01,2024-06-01,1511.58,32.53,31.0,2
CUST100101,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-18,2024-06-18,188.78,4.82,31.0,2
CUST100102,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-15,2024-06-15,898.77,18.09,31.0,2
CUST100102,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-05,2024-06-27,249.73,5.61,7.0,5
CUST100102,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-11,2024-06-11,997.48,23.91,31.0,3
CUST100103,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-14,2024-06-14,897.34,18.85,31.0,1
CUST100103,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-05,2024-06-05,130.09,3.37,31.0,2
CUST100103,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-08,2024-06-08,2650.97,67.05,31.0,1
CUST100104,DROPBOX PLUS PLAN,Dropbox,Monthly,17,2023-01-27,2024-06-27,898.69,17.02,31.0,1
CUST100104,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-17,2024-06-17,645.52,15.53,31.0,1
CUST100105,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-19,2024-06-19,2645.62,73.16,31.0,2
CUST100106,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-14,2024-06-14,299.04,7.4,31.0,0
CUST100106,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-17,2024-06-17,118.09,2.54,31.0,3
CUST100107,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-26,2024-06-26,855.86,22.15,31.0,1
CUST100107,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-03,2024-06-03,130.07,3.13,31.0,0
CUST100107,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-08,2024-06-08,2668.22,67.2,31.0,1
CUST100107,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,17,2023-01-19,2024-06-19,187.72,5.27,31.0,3
CUST100108,ADOBE CREATIVE CLOUD,Adobe,Monthly,17,2023-01-07,2024-06-07,1663.29,33.15,31.0,1
CUST100108,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-01,2024-06-01,854.88,18.4,31.0,0
CUST100108,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-27,2024-06-27,651.8,13.23,31.0,1
CUST100108,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-20,2024-06-28,48.92,1.1,7.0,6
CUST100109,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-07,2024-06-07,298.89,8.65,31.0,0
CUST100109,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-08,2024-06-08,997.34,24.21,31.0,1
CUST100110,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-02,2024-06-02,298.28,7.01,31.0,1
CUST100110,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-05,2024-06-05,75.01,1.73,31.0,0
CUST100110,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-12,2024-06-12,130.52,3.9,31.0,3
CUST100110,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-05,2024-06-27,49.07,1.07,7.0,9
CUST100111,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-20,2024-06-28,248.77,5.83,7.0,5
CUST100112,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-06,2024-06-28,248.9,5.49,7.0,4
CUST100112,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,17,2023-02-11,2024-06-11,178.72,3.56,31.0,1
CUST100112,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-20,2024-06-20,1300.15,28.32,31.0,0
CUST100113,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-18,2024-06-18,74.94,2.02,31.0,2
CUST100113,DROPBOX PLUS PLAN,Dropbox,Monthly,17,2023-01-12,2024-06-12,902.34,18.15,31.0,0
CUST100113,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,78,2023-01-08,2024-06-30,48.9,1.03,7.0,5
CUST100113,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-06,2024-06-06,189.37,4.42,31.0,0
CUST100114,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-15,2024-06-30,48.99,1.3,7.0,6
CUST100115,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,74,2023-01-27,2024-06-28,248.54,5.9,7.0,8
CUST100115,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-11,2024-06-11,178.96,4.94,31.0,0
CUST100115,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-08,2024-06-08,98.18,2.46,31.0,3
CUST100116,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-25,2024-06-25,850.0,22.51,31.0,0
CUST100116,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-25,2024-06-25,991.08,18.14,31.0,0
CUST100116,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-07,2024-06-07,1304.63,31.77,31.0,1
CUST100117,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-19,2024-06-19,178.77,3.77,31.0,1
CUST100118,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-17,2024-06-25,49.01,1.12,7.0,3
CUST100119,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-25,2024-06-25,1676.01,42.58,31.0,2
CUST100119,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-14,2024-06-14,298.47,5.41,31.0,1
CUST100119,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-03,2024-06-03,990.91,25.72,31.0,1
CUST100119,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,17,2023-01-06,2024-05-06,188.19,3.98,31.0,2
CUST100120,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-12,2024-06-12,1503.7,36.56,31.0,1
CUST100120,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-24,2024-06-24,2656.03,64.92,31.0,2
CUST100121,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-26,2024-06-26,75.42,1.77,31.0,1
CUST100121,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-14,2024-06-14,858.47,20.6,31.0,0
CUST100121,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-27,2024-06-27,492.95,10.32,31.0,2
CUST100121,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,17,2023-01-09,2024-06-09,177.73,4.19,31.0,1
CUST100122,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-11,2024-06-11,1676.02,38.74,31.0,1
CUST100122,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,17,2023-01-13,2024-06-13,1503.49,34.94,31.0,2
CUST100122,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-17,2024-06-17,652.43,14.41,31.0,0
CUST100123,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-03,2024-06-03,893.56,16.11,31.0,1
CUST100123,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-23,2024-06-23,856.81,21.85,31.0,2
CUST100123,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-09,2024-06-09,117.83,2.72,31.0,2
CUST100124,DROPBOX PLUS PLAN,Dropbox,Monthly,17,2023-01-05,2024-06-05,902.21,21.04,31.0,0
CUST100124,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-05,2024-06-27,248.56,5.31,7.0,7
CUST100125,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-02,2024-06-02,3998.47,95.09,31.0,2
CUST100125,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-06,2024-06-06,899.66,24.62,31.0,2
CUST100125,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-04,2024-06-04,849.57,22.81,31.0,1
CUST100125,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-13,2024-06-13,99.85,2.41,31.0,0
CUST100126,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-10,2024-06-10,900.04,20.68,31.0,2
CUST100126,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-24,2024-06-24,852.28,18.18,31.0,0
CUST100126,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,74,2023-01-28,2024-06-29,49.05,1.25,7.0,4
CUST100126,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-21,2024-06-21,1305.78,34.43,31.0,2
CUST100127,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-09,2024-06-09,300.48,6.94,31.0,1
CUST100128,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-19,2024-06-19,2673.82,43.92,31.0,3
CUST100128,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-11,2024-06-11,498.01,8.31,31.0,3
CUST100128,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-25,2024-06-25,99.81,1.64,31.0,4
CUST100129,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-16,2024-06-16,1669.07,38.31,31.0,2
CUST100129,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-19,2024-06-19,1495.87,34.38,31.0,0
CUST100130,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-11,2024-06-11,299.62,6.3,31.0,1
CUST100130,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-17,2024-06-17,75.5,1.72,31.0,4
CUST100130,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-19,2024-06-19,843.76,14.68,31.0,0
CUST100130,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,17,2023-01-17,2024-06-17,179.01,4.59,31.0,3
CUST100131,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-19,2024-06-19,1662.31,43.86,31.0,0
CUST100131,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-18,2024-06-26,248.7,5.3,7.0,4
CUST100132,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-14,2024-06-14,1664.18,29.98,31.0,0
CUST100132,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-02,2024-06-02,74.39,1.88,31.0,2
CUST100132,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-26,2024-06-26,98.67,1.97,31.0,2
CUST100132,ZOOM PRO MONTHLY,Zoom,Monthly,17,2023-01-16,2024-06-16,1294.53,31.23,31.0,3
CUST100133,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-06,2024-06-06,4004.78,96.9,31.0,2
CUST100133,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-25,2024-06-25,851.17,20.63,31.0,0
CUST100133,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-11,2024-06-26,248.38,5.44,7.0,2
CUST100133,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-04,2024-06-04,497.27,9.29,31.0,1
CUST100134,ADOBE CREATIVE CLOUD,Adobe,Monthly,17,2023-01-07,2024-06-07,1674.81,39.31,31.0,1
CUST100135,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-01,2024-06-01,130.18,2.91,31.0,0
CUST100135,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-03,2024-06-25,49.04,1.04,7.0,6
CUST100136,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-17,2024-06-17,297.17,7.01,31.0,1
CUST100136,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-10,2024-06-10,3996.32,106.27,31.0,0
CUST100136,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-23,2024-06-23,119.25,2.43,31.0,1
CUST100137,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,17,2023-01-13,2024-06-13,298.03,7.36,31.0,3
CUST100138,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-12,2024-06-12,1292.19,35.69,31.0,2
CUST100139,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-02,2024-06-02,651.91,16.08,31.0,0
CUST100140,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-23,2024-06-23,1686.45,36.92,31.0,3
CUST100140,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,74,2023-01-15,2024-06-30,48.87,1.18,7.0,6
CUST100140,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,17,2023-01-15,2024-06-15,177.66,4.4,31.0,1
CUST100140,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-15,2024-06-15,188.33,4.05,31.0,1
CUST100141,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-13,2024-06-13,1681.71,33.31,31.0,2
CUST100141,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-24,2024-06-24,119.52,2.68,31.0,1
CUST100142,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-16,2024-06-16,1004.91,24.58,31.0,2
CUST100142,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-09,2024-06-09,1503.63,28.84,31.0,3
CUST100143,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-14,2024-06-29,249.77,5.79,7.0,5
CUST100143,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-18,2024-06-26,48.96,1.15,7.0,8
CUST100143,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-06,2024-06-06,119.17,2.37,31.0,2
CUST100143,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-26,2024-06-26,178.54,4.99,31.0,1
CUST100144,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-14,2024-06-14,1504.34,28.76,31.0,0
CUST100144,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-12,2024-06-12,499.44,9.34,31.0,2
CUST100144,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-21,2024-06-29,48.88,1.09,7.0,4
CUST100145,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,74,2023-01-23,2024-06-24,48.96,1.13,7.0,8
CUST100145,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-14,2024-06-14,179.56,3.4,31.0,2
CUST100146,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-14,2024-06-14,130.19,2.89,31.0,0
CUST100146,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-28,2024-06-28,99.24,1.92,31.0,2
CUST100147,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-06,2024-06-06,4063.37,78.54,31.0,1
CUST100147,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-23,2024-06-23,129.77,2.95,31.0,2
CUST100147,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-23,2024-06-23,188.5,3.83,31.0,3
CUST100148,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-21,2024-06-29,249.33,6.06,7.0,5
CUST100149,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-23,2024-06-23,1298.25,29.15,31.0,0
CUST100150,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-18,2024-06-18,297.45,7.02,31.0,1
CUST100150,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-20,2024-06-20,655.48,13.0,31.0,1
CUST100150,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-04,2024-06-04,177.97,3.3,31.0,3
CUST100150,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-16,2024-06-16,191.79,3.27,31.0,1
CUST100151,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-10,2024-06-10,178.12,3.13,31.0,1
CUST100151,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-20,2024-06-20,1307.96,31.08,31.0,1
CUST100152,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-24,2024-06-25,249.45,5.41,7.0,9
CUST100152,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-09,2024-06-09,178.77,4.78,31.0,2
CUST100153,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-05,2024-06-05,845.49,17.94,31.0,2
CUST100153,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-14,2024-06-14,499.6,11.69,31.0,2
CUST100153,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,17,2023-01-28,2024-06-28,650.11,17.54,31.0,1
CUST100154,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-18,2024-06-18,904.89,19.59,31.0,2
CUST100154,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-19,2024-06-19,996.19,19.02,31.0,2
CUST100154,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-25,2024-06-25,1304.17,34.2,31.0,1
CUST100155,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-22,2024-06-22,130.2,3.4,31.0,1
CUST100155,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-14,2024-06-14,1501.41,35.85,31.0,2
CUST100155,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-22,2024-06-22,1303.09,27.69,31.0,1
CUST100156,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-19,2024-06-19,896.05,18.3,31.0,1
CUST100157,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-27,2024-06-27,3977.96,88.03,31.0,1
CUST100157,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-15,2024-06-30,48.91,1.11,7.0,4
CUST100157,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,17,2023-01-02,2024-06-02,190.02,4.6,31.0,2
CUST100157,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-23,2024-06-23,1297.25,32.53,31.0,1
CUST100158,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-18,2024-06-18,297.58,6.83,31.0,0
CUST100158,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-17,2024-06-17,997.78,19.61,31.0,2
